hs-ask-out	http://www.handspeak.com/word/list/index.php?abc=ar&id=119	ask out
hs-asking-price	http://www.handspeak.com/word/list/index.php?abc=ar&id=2721	asking price
hs-ASL	http://www.handspeak.com/word/list/index.php?abc=ar&id=120	ASL
hs-ASL-zone	http://www.handspeak.com/word/list/index.php?abc=ar&id=7257	ASL zone
hs-aspect	http://www.handspeak.com/word/list/index.php?abc=ar&id=2413	aspect
hs-asphyxiate	http://www.handspeak.com/word/list/index.php?abc=ar&id=6550	asphyxiate
hs-aspire	http://www.handspeak.com/word/list/index.php?abc=ar&id=6123	aspire
hs-assassinate	http://www.handspeak.com/word/list/index.php?abc=ar&id=6463	assassinate
hs-assault	http://www.handspeak.com/word/list/index.php?abc=ar&id=6124	assault
hs-assemble	http://www.handspeak.com/word/list/index.php?abc=ar&id=5630	assemble
hs-assembly-line	http://www.handspeak.com/word/list/index.php?abc=ar&id=4525	assembly line
hs-assert	http://www.handspeak.com/word/list/index.php?abc=ar&id=703	assert
hs-assertive	http://www.handspeak.com/word/list/index.php?abc=ar&id=4033	assertive
hs-assess	http://www.handspeak.com/word/list/index.php?abc=ar&id=5908	assess
hs-assign	http://www.handspeak.com/word/list/index.php?abc=ar&id=6660	assign
hs-assignment	http://www.handspeak.com/word/list/index.php?abc=ar&id=6125	assignment
hs-assimilate	http://www.handspeak.com/word/list/index.php?abc=ar&id=5910	assimilate
hs-assist	http://www.handspeak.com/word/list/index.php?abc=ar&id=2738	assist
hs-assistant	http://www.handspeak.com/word/list/index.php?abc=ar&id=2739	assistant
hs-associate--link-	http://www.handspeak.com/word/list/index.php?abc=ar&id=5766	associate (link)
hs-associate--work-	http://www.handspeak.com/word/list/index.php?abc=ar&id=5765	associate (work)
hs-association	http://www.handspeak.com/word/list/index.php?abc=ar&id=122	association
hs-assume	http://www.handspeak.com/word/list/index.php?abc=ar&id=3815	assume
hs-assure	http://www.handspeak.com/word/list/index.php?abc=ar&id=4044	assure
hs-asteroid-belt	http://www.handspeak.com/word/list/index.php?abc=ar&id=4529	asteroid belt
hs-asthma	http://www.handspeak.com/word/list/index.php?abc=ar&id=123	asthma
hs-astonishing	http://www.handspeak.com/word/list/index.php?abc=ar&id=3809	astonishing
hs-astronaut	http://www.handspeak.com/word/list/index.php?abc=ar&id=4526	astronaut
hs-at-sign	http://www.handspeak.com/word/list/index.php?abc=ar&id=7010	at sign
hs-at-the-same-time	http://www.handspeak.com/word/list/index.php?abc=ar&id=2224	at the same time
hs-athlete	http://www.handspeak.com/word/list/index.php?abc=ar&id=124	athlete
hs-atmosphere	http://www.handspeak.com/word/list/index.php?abc=ar&id=1735	atmosphere
hs-attach	http://www.handspeak.com/word/list/index.php?abc=ar&id=6126	attach
hs-attempt	http://www.handspeak.com/word/list/index.php?abc=ar&id=6127	attempt
hs-attend	http://www.handspeak.com/word/list/index.php?abc=ar&id=6128	attend
hs-attention	http://www.handspeak.com/word/list/index.php?abc=ar&id=125	attention
hs-attention-seeking	http://www.handspeak.com/word/list/index.php?abc=ar&id=3749	attention seeking
hs-attentive	http://www.handspeak.com/word/list/index.php?abc=ar&id=3748	attentive
hs-attitude	http://www.handspeak.com/word/list/index.php?abc=ar&id=128	attitude
hs-attorney	http://www.handspeak.com/word/list/index.php?abc=ar&id=6129	attorney
hs-attract	http://www.handspeak.com/word/list/index.php?abc=ar&id=3825	attract
hs-attract-attention	http://www.handspeak.com/word/list/index.php?abc=ar&id=127	attract attention
hs-attractive	http://www.handspeak.com/word/list/index.php?abc=ar&id=129	attractive
hs-attribute	http://www.handspeak.com/word/list/index.php?abc=ar&id=7038	attribute
